,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,pid,sid
1515,408.158800125,4840.6481998,67.6236999035,0.0243999958038,0.352200031281,exp6,CRUSH.OSG,pilot.0123,rp.session.radical.mturilli.017092.0004
1516,415.405900002,4833.40109992,67.6236999035,0.0243999958038,0.352200031281,exp6,CRUSH.OSG,pilot.0124,rp.session.radical.mturilli.017092.0004
1517,394.191100121,4854.6158998,67.6236999035,0.0243999958038,0.352200031281,exp6,CRUSH.OSG,pilot.0125,rp.session.radical.mturilli.017092.0004
1518,420.931499958,4827.87549996,67.6236999035,0.0243999958038,0.352200031281,exp6,CRUSH.OSG,pilot.0126,rp.session.radical.mturilli.017092.0004
1519,542.388700008,4706.41829991,67.6236999035,0.0243999958038,0.352200031281,exp6,CRUSH.OSG,pilot.0127,rp.session.radical.mturilli.017092.0004
1520,,,65.3294000626,0.0266001224518,0.328899860382,exp6,xd-login.opensciencegrid.org,pilot.0000,rp.session.radical.mturilli.017092.0005
1521,247.506799936,3885.00219989,65.3294000626,0.0266001224518,0.328899860382,exp6,panther.net,pilot.0001,rp.session.radical.mturilli.017092.0005
1522,,,65.3294000626,0.0266001224518,0.328899860382,exp6,xd-login.opensciencegrid.org,pilot.0002,rp.session.radical.mturilli.017092.0005
1523,223.008799791,3909.50020003,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0003,rp.session.radical.mturilli.017092.0005
1524,226.837599993,3905.67139983,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017092.0005
1525,,,65.3294000626,0.0266001224518,0.328899860382,exp6,xd-login.opensciencegrid.org,pilot.0005,rp.session.radical.mturilli.017092.0005
1526,96.6777999401,4035.83119988,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0006,rp.session.radical.mturilli.017092.0005
1527,171.412799835,3961.09619999,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017092.0005
1528,113.549399853,4018.95959997,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0008,rp.session.radical.mturilli.017092.0005
1529,140.631299973,3991.87769985,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0009,rp.session.radical.mturilli.017092.0005
1530,133.900999784,3998.60800004,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017092.0005
1531,111.922499895,4020.58649993,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017092.0005
1532,148.137099981,3984.37189984,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017092.0005
1533,214.801599979,3917.70739985,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017092.0005
1534,195.643699884,3936.86529994,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0014,rp.session.radical.mturilli.017092.0005
1535,,,65.3294000626,0.0266001224518,0.328899860382,exp6,xd-login.opensciencegrid.org,pilot.0015,rp.session.radical.mturilli.017092.0005
1536,217.963099957,3914.54589987,65.3294000626,0.0266001224518,0.328899860382,exp6,aglt2.org,pilot.0016,rp.session.radical.mturilli.017092.0005
1537,168.728499889,3963.78049994,65.3294000626,0.0266001224518,0.328899860382,exp6,bu.edu,pilot.0017,rp.session.radical.mturilli.017092.0005
1538,239.81069994,3892.69829988,65.3294000626,0.0266001224518,0.328899860382,exp6,nodo,pilot.0018,rp.session.radical.mturilli.017092.0005
1539,158.349699974,3974.15929985,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0019,rp.session.radical.mturilli.017092.0005
1540,187.718599796,3944.79040003,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017092.0005
1541,194.997499943,3937.51149988,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017092.0005
1542,,,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017092.0005
1543,212.510599852,3919.99839997,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017092.0005
1544,106.401599884,4026.10739994,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017092.0005
1545,132.619299889,3999.88969994,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017092.0005
1546,123.508499861,4009.00049996,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017092.0005
1547,115.678200006,4016.83079982,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017092.0005
1548,192.967199802,3939.54180002,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017092.0005
1549,107.317799807,4025.19120002,65.3294000626,0.0266001224518,0.328899860382,exp6,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017092.0005
1550,191.622699976,3940.88629985,65.3294000626,0.0266001224518,0.328899860382,exp6,aglt2.org,pilot.0030,rp.session.radical.mturilli.017092.0005
1551,172.93419981,3959.57480001,65.3294000626,0.0266001224518,0.328899860382,exp6,aglt2.org,pilot.0031,rp.session.radical.mturilli.017092.0005
1552,165.811100006,3966.69789982,65.3294000626,0.0266001224518,0.328899860382,exp6,aglt2.org,pilot.0032,rp.session.radical.mturilli.017092.0005
1553,,,65.3294000626,0.0266001224518,0.328899860382,exp6,xd-login.opensciencegrid.org,pilot.0033,rp.session.radical.mturilli.017092.0005
1554,172.821499825,3959.6875,65.3294000626,0.0266001224518,0.328899860382,exp6,aglt2.org,pilot.0034,rp.session.radical.mturilli.017092.0005
1555,174.642699957,3957.86629987,65.3294000626,0.0266001224518,0.328899860382,exp6,bu.edu,pilot.0035,rp.session.radical.mturilli.017092.0005
1556,175.468699932,3957.04029989,65.3294000626,0.0266001224518,0.328899860382,exp6,bu.edu,pilot.0036,rp.session.radical.mturilli.017092.0005
1557,178.680599928,3953.8283999,65.3294000626,0.0266001224518,0.328899860382,exp6,aglt2.org,pilot.0037,rp.session.radical.mturilli.017092.0005
1558,153.448699951,3979.06029987,65.3294000626,0.0266001224518,0.328899860382,exp6,bu.edu,pilot.0038,rp.session.radical.mturilli.017092.0005
1559,172.851899862,3959.65709996,65.3294000626,0.0266001224518,0.328899860382,exp6,bu.edu,pilot.0039,rp.session.radical.mturilli.017092.0005
1560,237.761099815,3894.74790001,65.3294000626,0.0266001224518,0.328899860382,exp6,research.northwestern.edu,pilot.0040,rp.session.radical.mturilli.017092.0005
